gdsat, TIME_OUT, 2, BN_15-pp-minor-47, 47, 379, 2064.93, 1.63939, 2063.29
gdsat, TIME_OUT, 2, BN_15-pp-minor-48, 48, 383, 2027.29, 1.72927, 2025.56
gdsat, TIME_OUT, 2, BN_15-pp-minor-49, 49, 388, 2033.11, 2.32303, 2030.79
gdsat, TIME_OUT, 2, BN_15-pp-minor-50, 50, 390, 2044.27, 2.22333, 2042.04
gdsat, TIME_OUT, 2, BN_15-pp-minor-51, 51, 396, 2075.8, 2.52239, 2073.28
gdsat, TIME_OUT, 2, BN_15-pp-minor-52, 52, 401, 2044.27, 2.62198, 2041.64
gdsat, TIME_OUT, 2, BN_15-pp-minor-54, 54, 410, 2103.51, 4.1992, 2099.31
gdsat, TIME_OUT, 2, BN_15-pp-minor-55, 55, 415, 2064.19, 3.87751, 2060.31
gdsat, TIME_OUT, 2, BN_15-pp-minor-56, 56, 420, 2098.67, 7.49558, 2091.17
gdsat, TIME_OUT, 2, BN_15-pp-minor-57, 57, 422, 2096.56, 4.37767, 2092.18
gdsat, TIME_OUT, 2, BN_15-pp-minor-58, 58, 425, 2144.48, 6.30022, 2138.18
gdsat, TIME_OUT, 2, BN_15-pp-minor-59, 59, 428, 2110.53, 5.03069, 2105.49
gdsat, TIME_OUT, 2, BN_15-pp-minor-5hree, 53, 407, 2065.18, 3.42895, 2061.75
gdsat, TIME_OUT, 2, BN_15-pp-minor-60, 60, 431, 2103.4, 5.28523, 2098.11
gdsat, TIME_OUT, 2, BN_15-pp-minor-61, 61, 436, 2109.05, 5.90556, 2103.15
gdsat, TIME_OUT, 2, BN_15-pp-minor-62, 62, 441, 2207.87, 7.75297, 2200.12
gdsat, TIME_OUT, 2, BN_15-pp-minor-6hree, 63, 445, 2267.52, 7.62697, 2259.89
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree0, 30, 273, 2137.11, 1.05371, 2136.06
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree1, 31, 279, 2072.5, 1.21769, 2071.28
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree2, 32, 288, 2096.58, 1.54273, 2095.04
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree4, 34, 304, 2253.71, 2.21859, 2251.49
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree5, 35, 309, 2406.8, 3.06588, 2403.73
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree6, 36, 315, 2308.25, 3.02954, 2305.22
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree7, 37, 323, 2427.57, 3.63406, 2423.93
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree8, 38, 329, 2769.43, 4.13262, 2765.3
gdsat, TIME_OUT, 3, BN_15-pp-minor-hree9, 39, 336, 2878.14, 4.87462, 2873.26
gdsat, TIME_OUT, 3, BN_15-pp-minor-hreehree, 33, 298, 2130.48, 1.78948, 2128.69
gdsat, TIME_OUT, 3, BN_16-pp.dgf-015, 34, 156, 2166.45, 2.10741, 2164.34
gdsat, TIME_OUT, 4, BN_28, 24, 49, 2242.53, 0.903342, 2241.63
gdsat, TIME_OUT, 4, BN_29, 24, 49, 2228.13, 0.902277, 2227.23
gdsat, TIME_OUT, 2, BN_78, 54, 226, 2056.55, 3.15172, 2053.4
gdsat, TIME_OUT, 3, BN_78-pp, 33, 174, 2128.24, 1.79406, 2126.45
gdsat, TIME_OUT, 2, BN_79, 54, 226, 2068.64, 3.55515, 2065.08
gdsat, TIME_OUT, 3, BN_79-pp, 33, 174, 2144.61, 1.78854, 2142.82
gdsat, TIME_OUT, 4, BN_80-pp, 29, 287, 3977.43, 3.75511, 3973.67
gdsat, TIME_OUT, 4, BN_81-pp, 29, 287, 4026.52, 3.68731, 4022.84
gdsat, TIME_OUT, 4, BN_82-pp, 29, 287, 3795.75, 3.6309, 3792.12
gdsat, TIME_OUT, 4, BN_84-pp, 29, 287, 3802.57, 3.63122, 3798.94
gdsat, TIME_OUT, 4, BN_85-pp, 29, 287, 3924.92, 3.60554, 3921.32
gdsat, TIME_OUT, 3, BN_86-pp, 38, 394, 2853.19, 4.11522, 2849.07
gdsat, TIME_OUT, 3, BN_87-pp, 38, 394, 2817.32, 4.24281, 2813.08
gdsat, TIME_OUT, 3, BN_88-pp, 38, 394, 2896.62, 4.22248, 2892.4
gdsat, TIME_OUT, 3, BN_89-pp, 38, 394, 2840.12, 4.20902, 2835.91
gdsat, TIME_OUT, 3, BN_8hree-pp, 29, 287, 2049.41, 0.812351, 2048.59
gdsat, TIME_OUT, 3, BN_90-pp, 38, 394, 2739.44, 4.15717, 2735.28
gdsat, TIME_OUT, 3, BN_91-pp, 38, 394, 2911.89, 4.28949, 2907.61
gdsat, TIME_OUT, 3, BN_92-pp, 38, 394, 2932.49, 4.23294, 2928.26
gdsat, TIME_OUT, 2, BN_94, 53, 245, 2052.49, 2.8482, 2049.65
gdsat, TIME_OUT, 2, BN_94-pp, 44, 220, 2026.19, 1.14757, 2025.04
gdsat, TIME_OUT, 2, BN_95, 53, 245, 2068.69, 2.90815, 2065.78
gdsat, TIME_OUT, 2, BN_95-pp, 44, 220, 2043.11, 1.1091, 2042
gdsat, TIME_OUT, 2, BN_96, 54, 249, 2066.54, 3.27219, 2063.27
gdsat, TIME_OUT, 2, BN_96-pp, 48, 234, 2049.89, 1.75807, 2048.13
gdsat, TIME_OUT, 2, BN_97, 54, 249, 2069.58, 3.21403, 2066.37
gdsat, TIME_OUT, 2, BN_97-pp, 48, 234, 2032.56, 1.78483, 2030.78
gdsat, TIME_OUT, 2, BN_98, 57, 270, 2076.73, 4.18042, 2072.55
gdsat, TIME_OUT, 2, BN_98-pp, 47, 241, 2023.52, 1.61497, 2021.91
gdsat, TIME_OUT, 2, BN_99, 57, 270, 2086.32, 4.40294, 2081.92
gdsat, TIME_OUT, 2, BN_99-pp, 47, 241, 2030.04, 1.62435, 2028.42
gdsat, TIME_OUT, 3, BN_9hree-pp, 38, 394, 2797.26, 4.47806, 2792.78
gdsat, TIME_OUT, 5, Brinkmann, 21, 42, 2653.04, 0.995834, 2652.05
gdsat, SAT, 2, Bull, 5, 5, 0.00520587, 0, 0.00520587
gdsat, SAT, 2, Butterfly, 5, 6, 0.00505304, 0, 0.00505304
gdsat, SAT, 2, c4, 4, 4, 0.00486708, 0, 0.00486708
gdsat, SAT, 2, C5, 5, 5, 0.00513816, 0, 0.00513816
gdsat, SAT, 2, C5+, 5, 6, 0.00509906, 0, 0.00509906
gdsat, TIME_OUT, 2, celar01-pp-001, 47, 275, 2021.87, 1.56401, 2020.31
gdsat, TIME_OUT, 7, celar01-pp-002, 19, 112, 3884.98, 1.1018, 3883.87
gdsat, TIME_OUT, 2, celar01-pp-00hree, 58, 311, 2099.3, 4.44912, 2094.85
gdsat, TIME_OUT, 7, celar02-pp_1, 19, 115, 3786.93, 1.1133, 3785.81
