gdsat, TIME_OUT, 2, random_60_6_9, 60, 1090, 2141.81, 6.19354, 2135.62
gdsat, TIME_OUT, 2, random_60_7_0, 60, 1212, 2140.55, 6.35177, 2134.2
gdsat, TIME_OUT, 2, random_60_7_1, 60, 1234, 2148.41, 6.27595, 2142.13
gdsat, TIME_OUT, 2, random_60_7_2, 60, 1233, 2107.03, 5.31833, 2101.71
gdsat, TIME_OUT, 2, random_60_7_3, 60, 1235, 2145.4, 5.40296, 2140
gdsat, TIME_OUT, 2, random_60_7_4, 60, 1258, 2103.01, 5.39849, 2097.61
gdsat, TIME_OUT, 2, random_60_7_5, 60, 1272, 2111.99, 5.36306, 2106.63
gdsat, TIME_OUT, 2, random_60_7_6, 60, 1244, 2100.49, 5.23333, 2095.26
gdsat, TIME_OUT, 2, random_60_7_7, 60, 1246, 2126.47, 5.32051, 2121.15
gdsat, TIME_OUT, 2, random_60_7_8, 60, 1244, 2105.99, 5.45845, 2100.53
gdsat, TIME_OUT, 2, random_60_7_9, 60, 1244, 2115.58, 5.81561, 2109.77
gdsat, TIME_OUT, 2, random_60_8_0, 60, 1422, 2131.7, 6.52579, 2125.17
gdsat, TIME_OUT, 2, random_60_8_1, 60, 1425, 2114.61, 5.68163, 2108.93
gdsat, TIME_OUT, 2, random_60_8_2, 60, 1412, 2117.2, 5.66585, 2111.54
gdsat, TIME_OUT, 2, random_60_8_3, 60, 1415, 2137.26, 6.31741, 2130.95
gdsat, TIME_OUT, 2, random_60_8_4, 60, 1411, 2129.71, 6.65938, 2123.05
gdsat, TIME_OUT, 2, random_60_8_5, 60, 1421, 2134.86, 6.81815, 2128.04
gdsat, TIME_OUT, 2, random_60_8_6, 60, 1424, 2120.09, 6.25255, 2113.84
gdsat, TIME_OUT, 2, random_60_8_7, 60, 1404, 2128.51, 5.3596, 2123.15
gdsat, TIME_OUT, 2, random_60_8_8, 60, 1431, 2110.38, 5.87514, 2104.51
gdsat, TIME_OUT, 2, random_60_8_9, 60, 1437, 2105.27, 5.42001, 2099.85
gdsat, TIME_OUT, 2, random_60_9_0, 60, 1601, 2106.83, 5.49013, 2101.34
gdsat, TIME_OUT, 2, random_60_9_1, 60, 1606, 2117.25, 5.66512, 2111.58
gdsat, TIME_OUT, 2, random_60_9_2, 60, 1620, 2126.08, 6.52755, 2119.55
gdsat, TIME_OUT, 2, random_60_9_3, 60, 1598, 2120.58, 5.68493, 2114.89
gdsat, TIME_OUT, 2, random_60_9_4, 60, 1588, 2115.38, 5.99228, 2109.38
gdsat, TIME_OUT, 2, random_60_9_5, 60, 1599, 2138.86, 12.0477, 2126.81
gdsat, TIME_OUT, 2, random_60_9_6, 60, 1601, 2110.13, 5.93934, 2104.19
gdsat, TIME_OUT, 2, random_60_9_7, 60, 1570, 2095.22, 5.34431, 2089.88
gdsat, TIME_OUT, 2, random_60_9_8, 60, 1612, 2103.13, 5.50313, 2097.63
gdsat, TIME_OUT, 2, random_60_9_9, 60, 1593, 2112.86, 5.49082, 2107.37
